HandA,HandA_no,HandB,HandB_no,HandA_Wins,Ties,HandB_Wins
TAo,52,28o,162,0.678888201713562,0.004596000537276268,0.3165157735347748
TAo,52,27o,163,0.6802089214324951,0.004712364170700312,0.3150786757469177
TAo,52,26o,164,0.6652591824531555,0.004835881758481264,0.3299049139022827
TAo,52,25o,165,0.6554046273231506,0.005213297437876463,0.3393820524215698
TAo,52,24o,166,0.6558523178100586,0.005256952252238989,0.33889076113700867
TAo,52,23o,167,0.6598107218742371,0.005466027185320854,0.33472326397895813
TAo,52,22o,168,0.4805970788002014,0.005714439321309328,0.5136885046958923
TKo,53,TQo,54,0.721890389919281,0.029061298817396164,0.24904832243919373
TKo,53,TJo,55,0.706367552280426,0.027927609160542488,0.26570484042167664
TKo,53,TTo,56,0.30944329500198364,0.020846180617809296,0.6697105169296265
TKo,53,T9s,57,0.6584193110466003,0.03129331395030022,0.31028738617897034
TKo,53,T8s,58,0.6728647351264954,0.031989842653274536,0.2951454222202301
TKo,53,T7s,59,0.670261800289154,0.031980302184820175,0.2977578639984131
TKo,53,T6s,60,0.6820893287658691,0.03288376331329346,0.285026878118515
TKo,53,T5s,61,0.6934599876403809,0.0343075767159462,0.27223241329193115
TKo,53,T4s,62,0.694564938545227,0.034408025443553925,0.2710270285606384
TKo,53,T3s,63,0.6992989182472229,0.03461846336722374,0.26608261466026306
TKo,53,T2s,64,0.7040959596633911,0.034828901290893555,0.26107513904571533
TKo,53,9Ao,65,0.41770079731941223,0.004270999692380428,0.5780282020568848
TKo,53,9Ko,66,0.6686990261077881,0.10424959659576416,0.22705139219760895
TKo,53,9Qo,67,0.6399291753768921,0.006661200430244207,0.35340964794158936
TKo,53,9Jo,68,0.6275293231010437,0.006589221302419901,0.36588144302368164
TKo,53,9To,69,0.6991086602210999,0.032139282673597336,0.2687520682811737
TKo,53,99o,70,0.44363176822662354,0.003722136141732335,0.5526461005210876
TKo,53,98s,71,0.6010105609893799,0.006434751208871603,0.39255470037460327
TKo,53,97s,72,0.6067304611206055,0.0063316733576357365,0.38693785667419434
TKo,53,96s,73,0.6171605587005615,0.006299115251749754,0.37654033303260803
TKo,53,95s,74,0.6274431943893433,0.006788368336856365,0.3657684326171875
TKo,53,94s,75,0.6403257250785828,0.006795376073569059,0.3528789281845093
TKo,53,93s,76,0.6407672166824341,0.006802384275943041,0.35243040323257446
TKo,53,92s,77,0.6444438099861145,0.006919478066265583,0.3486366868019104
TKo,53,8Ao,78,0.42389464378356934,0.0041378457099199295,0.5719674825668335
TKo,53,8Ko,79,0.6708857417106628,0.10254429280757904,0.22656996548175812
TKo,53,8Qo,80,0.6494352221488953,0.0065873232670128345,0.3439774811267853
TKo,53,8Jo,81,0.6370353698730469,0.006515344139188528,0.35644927620887756
TKo,53,8To,82,0.7149825096130371,0.03297610208392143,0.25204136967658997
TKo,53,89o,83,0.6379920244216919,0.0063399956561625,0.35566800832748413
TKo,53,88o,84,0.45686671137809753,0.0038953362964093685,0.539237916469574
TKo,53,87s,85,0.5930101871490479,0.0063080210238695145,0.4006817638874054
TKo,53,86s,86,0.6034402847290039,0.006275754887610674,0.3902839422225952
TKo,53,85s,87,0.6137229204177856,0.006765007972717285,0.3795120418071747
TKo,53,84s,88,0.6260842084884644,0.006772016175091267,0.36714377999305725
TKo,53,83s,89,0.6390997171401978,0.006872757337987423,0.35402753949165344
TKo,53,82s,90,0.6396042704582214,0.006879765540361404,0.3535159230232239
TKo,53,7Ao,91,0.42302507162094116,0.0040076118893921375,0.5729673504829407
TKo,53,7Ko,92,0.6675082445144653,0.10292642563581467,0.2295653522014618
TKo,53,7Qo,93,0.6585538983345032,0.006457089446485043,0.3349890112876892
TKo,53,7Jo,94,0.6461541056632996,0.006385110318660736,0.3474607765674591
TKo,53,7To,95,0.712023913860321,0.03293931111693382,0.25503674149513245
TKo,53,79o,96,0.644040584564209,0.006209761835634708,0.3497496545314789
TKo,53,78o,97,0.6296025514602661,0.006192533764988184,0.36420488357543945
TKo,53,77o,98,0.4584542214870453,0.004000624641776085,0.5375451445579529
TKo,53,76s,99,0.5911187529563904,0.006192241795361042,0.40268900990486145
TKo,53,75s,100,0.6014013886451721,0.006682370789349079,0.3919162452220917
TKo,53,74s,101,0.6137624979019165,0.006689378526061773,0.3795481026172638
TKo,53,73s,102,0.6267780065536499,0.006790120154619217,0.36643186211586
TKo,53,72s,103,0.6398565769195557,0.0068908617831766605,0.3532525599002838
TKo,53,6Ao,104,0.42692434787750244,0.004129815846681595,0.5689458250999451
TKo,53,6Ko,105,0.6650297045707703,0.10348252952098846,0.23148778080940247
TKo,53,6Qo,106,0.6531808972358704,0.006332841701805592,0.3404862582683563
TKo,53,6Jo,107,0.6553462743759155,0.0063394117169082165,0.33831435441970825
TKo,53,6To,108,0.7246430516242981,0.03405866026878357,0.24129827320575714
TKo,53,69o,109,0.6550953984260559,0.006164063233882189,0.3387405276298523
TKo,53,68o,110,0.6406574249267578,0.006146834697574377,0.35319575667381287
TKo,53,67o,111,0.6273595690727234,0.00605280976742506,0.36658763885498047
TKo,53,66o,112,0.4657696783542633,0.004414519760757685,0.5298157930374146
TKo,53,65s,113,0.5933530330657959,0.006686312612146139,0.3999606668949127
TKo,53,64s,114,0.6029415726661682,0.006695072632282972,0.3903633654117584
TKo,53,63s,115,0.6159570813179016,0.006795814260840416,0.3772471249103546
TKo,53,62s,116,0.6290356516838074,0.00689655588939786,0.36406779289245605
TKo,53,5Ao,117,0.42479372024536133,0.004586948547512293,0.5706193447113037
TKo,53,5Ko,118,0.6654238700866699,0.10467981547117233,0.22989629209041595
TKo,53,5Qo,119,0.6538190841674805,0.006894511636346579,0.3392864167690277
TKo,53,5Jo,120,0.6530550122261047,0.006795376073569059,0.34014958143234253
TKo,53,5To,121,0.736764669418335,0.03575611114501953,0.22747920453548431
TKo,53,59o,122,0.6659727096557617,0.006698576733469963,0.32732871174812317
TKo,53,58o,123,0.6515347361564636,0.006681348662823439,0.34178394079208374
TKo,53,57o,124,0.6382368206977844,0.0065873232670128345,0.35517582297325134
TKo,53,56o,125,0.629665195941925,0.0066049895249307156,0.3637298047542572
TKo,53,55o,126,0.47411131858825684,0.005505197215825319,0.5203834772109985
TKo,53,54s,127,0.5918627977371216,0.007040951866656542,0.40109628438949585
TKo,53,53s,128,0.604878306388855,0.007144613191485405,0.38797709345817566
TKo,53,52s,129,0.6179568767547607,0.007245354820042849,0.3747977912425995
TKo,53,4Ao,130,0.4247998595237732,0.0046306028962135315,0.5705695152282715
TKo,53,4Ko,131,0.6659319996833801,0.10542143881320953,0.22864657640457153
TKo,53,4Qo,132,0.6542036533355713,0.0069381664507091045,0.3388581871986389
TKo,53,4Jo,133,0.6534395813941956,0.006839030887931585,0.33972135186195374
TKo,53,4To,134,0.7378782033920288,0.03588952496647835,0.22623229026794434
TKo,53,49o,135,0.6798660159111023,0.006742231547832489,0.313391774892807
TKo,53,48o,136,0.6648585796356201,0.006725003477185965,0.3284164071083069
TKo,53,47o,137,0.6515607237815857,0.0066309780813753605,0.3418083190917969
TKo,53,46o,138,0.6399761438369751,0.0066486443392932415,0.3533751964569092
TKo,53,45o,139,0.6281159520149231,0.007021679542958736,0.3648623526096344
TKo,53,44o,140,0.47835472226142883,0.006219606380909681,0.5154256820678711
TKo,53,43s,141,0.6053259372711182,0.007183887995779514,0.3874901831150055
TKo,53,42s,142,0.6184045076370239,0.0072890096344053745,0.37430649995803833
TKo,53,3Ao,143,0.42566946148872375,0.004839677829295397,0.5694908499717712
TKo,53,3Ko,144,0.67030930519104,0.10638875514268875,0.22330191731452942
TKo,53,3Qo,145,0.6580989956855774,0.00714724138379097,0.33475378155708313
TKo,53,3Jo,146,0.6573349237442017,0.007048105821013451,0.33561694622039795
TKo,53,3To,147,0.7429267764091492,0.0361856184899807,0.22088763117790222
TKo,53,39o,148,0.6803197860717773,0.00681056035682559,0.312869668006897
TKo,53,38o,149,0.6788502335548401,0.006897869985550642,0.3142518699169159
TKo,53,37o,150,0.6655523777008057,0.006803844589740038,0.3276437819004059
TKo,53,36o,151,0.6539678573608398,0.006821510847657919,0.3392106592655182
TKo,53,35o,152,0.6421076655387878,0.007194546051323414,0.3506978154182434
TKo,53,34o,153,0.642555296421051,0.00723820086568594,0.35020649433135986
TKo,53,33o,154,0.48405230045318604,0.00735575333237648,0.5085919499397278
TKo,53,32s,155,0.6220811009407043,0.0074545759707689285,0.3704642951488495
TKo,53,2Ao,156,0.42653903365135193,0.0050817495211958885,0.5683792233467102
TKo,53,2Ko,157,0.6746866703033447,0.10744846612215042,0.21786487102508545
TKo,53,2Qo,158,0.6620573997497559,0.0073893130756914616,0.3305532932281494
TKo,53,2Jo,159,0.6612933278083801,0.007290177512913942,0.33141645789146423
TKo,53,2To,160,0.7480383515357971,0.03651104122400284,0.21545058488845825
TKo,53,29o,161,0.6842781901359558,0.007052632048726082,0.30866920948028564
TKo,53,28o,162,0.6793671250343323,0.006999195087701082,0.3136337101459503
TKo,53,27o,163,0.6796071529388428,0.0070097073912620544,0.31338316202163696
TKo,53,26o,164,0.6680225729942322,0.0070273736491799355,0.32495003938674927
TKo,53,25o,165,0.6561623811721802,0.00740040885284543,0.3364371955394745
TKo,53,24o,166,0.6566100120544434,0.007444063667207956,0.33594590425491333
TKo,53,23o,167,0.6605684757232666,0.007653138600289822,0.3317784070968628
TKo,53,22o,168,0.49033859372138977,0.008651417680084705,0.501010000705719
TQo,54,TJo,55,0.7128620147705078,0.03776172548532486,0.24937628209590912
TQo,54,TTo,56,0.32544833421707153,0.019790586084127426,0.6547610759735107
TQo,54,T9s,57,0.6608343720436096,0.04067287966609001,0.29849275946617126
TQo,54,T8s,58,0.6639384031295776,0.04124150797724724,0.2948201298713684
TQo,54,T7s,59,0.6783639788627625,0.04202096536755562,0.2796150743961334
TQo,54,T6s,60,0.6757411956787109,0.042094357311725616,0.28216445446014404
TQo,54,T5s,61,0.6870288848876953,0.04360109567642212,0.2693699896335602
TQo,54,T4s,62,0.6880509257316589,0.043784476816654205,0.26816460490226746
TQo,54,T3s,63,0.6927019357681274,0.04407784342765808,0.2632201910018921
TQo,54,T2s,64,0.6974160671234131,0.04437121003866196,0.25821271538734436
TQo,54,9Ao,65,0.42830973863601685,0.004199020564556122,0.5674912333488464
TQo,54,9Ko,66,0.41896796226501465,0.006661200430244207,0.5743708610534668
TQo,54,9Qo,67,0.6662710309028625,0.10667621344327927,0.2270527482032776
TQo,54,9Jo,68,0.6372684240341187,0.009234779514372349,0.35349681973457336
TQo,54,9To,69,0.7016371488571167,0.041851408779621124,0.2565114200115204
TQo,54,99o,70,0.4512234330177307,0.003760680789127946,0.5450158715248108
TQo,54,98s,71,0.6075461506843567,0.008804219774901867,0.383649617433548
TQo,54,97s,72,0.6166724562644958,0.008754578419029713,0.3745729327201843
TQo,54,96s,73,0.6249048113822937,0.00865150149911642,0.3664436936378479
TQo,54,95s,74,0.6351874470710754,0.009140754118561745,0.35567179322242737
TQo,54,94s,75,0.6480699181556702,0.009147762320935726,0.34278228878974915
TQo,54,93s,76,0.6485114693641663,0.009154770523309708,0.3423337936401367
TQo,54,92s,77,0.6521880626678467,0.009271863847970963,0.33854004740715027
TQo,54,8Ao,78,0.4317502975463867,0.004065866582095623,0.5641838312149048
TQo,54,8Ko,79,0.4326563775539398,0.0065873232670128345,0.5607563257217407
TQo,54,8Qo,80,0.6684495806694031,0.10482452064752579,0.22672590613365173
TQo,54,8Jo,81,0.6466857194900513,0.009160902351140976,0.34415340423583984
TQo,54,8To,82,0.705269455909729,0.04255039989948273,0.25218015909194946
TQo,54,89o,83,0.6445997357368469,0.008864080533385277,0.34653615951538086
TQo,54,88o,84,0.4616234004497528,0.004017977975308895,0.5343586206436157
TQo,54,87s,85,0.6029679775238037,0.008652085438370705,0.38837993144989014
TQo,54,86s,86,0.6087509989738464,0.008549300022423267,0.38269972801208496
TQo,54,85s,87,0.6190336346626282,0.009038552641868591,0.37192782759666443
TQo,54,84s,88,0.6313948631286621,0.009045560844242573,0.3595595359802246
TQo,54,83s,89,0.6444103717803955,0.009146302007138729,0.3464432954788208
TQo,54,82s,90,0.644914984703064,0.00915331020951271,0.3459317088127136
TQo,54,7Ao,91,0.4399326741695404,0.0040153502486646175,0.5560519695281982
TQo,54,7Ko,92,0.4388502240180969,0.006457089446485043,0.5546926856040955
TQo,54,7Qo,93,0.669062077999115,0.1053275465965271,0.2256103754043579
TQo,54,7Jo,94,0.6562548279762268,0.009089945815503597,0.334655225276947
TQo,54,7To,95,0.7211230397224426,0.04347313567996025,0.23540380597114563
TQo,54,79o,96,0.6542626023292542,0.008793123066425323,0.33694425225257874
TQo,54,78o,97,0.6398395299911499,0.008691797964274883,0.35146868228912354
TQo,54,77o,98,0.4751947522163391,0.004534241743385792,0.5202710032463074
TQo,54,76s,99,0.5978603959083557,0.008527982980012894,0.3936116099357605
TQo,54,75s,100,0.6081430315971375,0.00901811197400093,0.3828388452529907
TQo,54,74s,101,0.6177377104759216,0.009025120176374912,0.37323716282844543
TQo,54,73s,102,0.630753219127655,0.009125862270593643,0.3601209223270416
TQo,54,72s,103,0.6438317894935608,0.0092266034334898,0.34694162011146545
TQo,54,6Ao,104,0.439920574426651,0.004031702410429716,0.5560477375984192
TQo,54,6Ko,105,0.4379807710647583,0.006332695484161377,0.5556865334510803
TQo,54,6Qo,106,0.665684700012207,0.10577794909477234,0.22853736579418182
TQo,54,6Jo,107,0.6654367446899414,0.008965551853179932,0.32559770345687866
TQo,54,6To,108,0.718144416809082,0.0435248501598835,0.23833073675632477
TQo,54,69o,109,0.6630159020423889,0.008668729104101658,0.3283153772354126
TQo,54,68o,110,0.6459513306617737,0.008567404001951218,0.3454813063144684
TQo,54,67o,111,0.6345892548561096,0.0085530960932374,0.35685762763023376
TQo,54,66o,112,0.4770347774028778,0.005073364824056625,0.5178918242454529
TQo,54,65s,113,0.5958907008171082,0.008939563296735287,0.39516976475715637
TQo,54,64s,114,0.6054792404174805,0.00894832331687212,0.3855724632740021
TQo,54,63s,115,0.6184947490692139,0.009049064479768276,0.3724561929702759
TQo,54,62s,116,0.6315733194351196,0.009149806573987007,0.3592768907546997
TQo,54,5Ao,117,0.4377899467945099,0.004488835111260414,0.5577211976051331
TQo,54,5Ko,118,0.44145724177360535,0.006894365884363651,0.5516483783721924
TQo,54,5Qo,119,0.6660788655281067,0.10697522759437561,0.2269458770751953
TQo,54,5Jo,120,0.6631455421447754,0.009421516209840775,0.3274329602718353
TQo,54,5To,121,0.7301827073097229,0.04530562460422516,0.22451166808605194
TQo,54,59o,122,0.6738932132720947,0.00920324306935072,0.31690356135368347
TQo,54,58o,123,0.6568285822868347,0.00910191796720028,0.33406949043273926
TQo,54,57o,124,0.6454665660858154,0.009087609127163887,0.34544581174850464
TQo,54,56o,125,0.6322319507598877,0.008999424055218697,0.35876864194869995
TQo,54,55o,126,0.48495593667030334,0.0065845283679664135,0.5084595084190369
TQo,54,54s,127,0.5944004654884338,0.00929420255124569,0.3963053524494171
TQo,54,53s,128,0.6074159145355225,0.00939786434173584,0.3831861913204193
TQo,54,52s,129,0.620494544506073,0.009498605504631996,0.37000685930252075
TQo,54,4Ao,130,0.43779608607292175,0.004532489459961653,0.5576714277267456
TQo,54,4Ko,131,0.4414633810520172,0.00693802023306489,0.5515986084938049
TQo,54,4Qo,132,0.6665869951248169,0.10771685093641281,0.2256961613893509
TQo,54,4Jo,133,0.6635301113128662,0.0094651710242033,0.32700473070144653
TQo,54,4To,134,0.7312129139900208,0.045522354543209076,0.22326473891735077
TQo,54,49o,135,0.6877864599227905,0.009246897883713245,0.3029666543006897
TQo,54,48o,136,0.670152485370636,0.00914557185024023,0.3207019567489624
TQo,54,47o,137,0.6557775139808655,0.009131263941526413,0.3350912034511566
TQo,54,46o,138,0.6425428986549377,0.009043078869581223,0.34841403365135193
TQo,54,45o,139,0.6306827068328857,0.009416114538908005,0.35990118980407715
TQo,54,44o,140,0.4886947572231293,0.007803520653396845,0.5035017132759094
TQo,54,43s,141,0.6078636050224304,0.009437138214707375,0.38269928097724915
TQo,54,42s,142,0.6209421753883362,0.009542260318994522,0.3695155680179596
TQo,54,3Ao,143,0.4386656880378723,0.004741564393043518,0.5565927624702454
TQo,54,3Ko,144,0.4423329532146454,0.007147095166146755,0.5505199432373047
TQo,54,3Qo,145,0.6709643006324768,0.10868416726589203,0.22035151720046997
TQo,54,3Jo,146,0.6674254536628723,0.009674245491623878,0.32290032505989075
TQo,54,3To,147,0.7361781597137451,0.045901767909526825,0.21792009472846985
TQo,54,39o,148,0.6882402300834656,0.009315227158367634,0.30244454741477966
TQo,54,38o,149,0.684144139289856,0.009318438358604908,0.3065374195575714
TQo,54,37o,150,0.6697692275047302,0.00930413044989109,0.3209266662597656
TQo,54,36o,151,0.6565345525741577,0.0092159453779459,0.33424949645996094
TQo,54,35o,152,0.6446743607521057,0.009588981047272682,0.34573665261268616
TQo,54,34o,153,0.6451219916343689,0.009632634930312634,0.345245361328125
TQo,54,33o,154,0.4938036799430847,0.009528348222374916,0.4966679811477661
TQo,54,32s,155,0.6246187686920166,0.009707826189696789,0.36567339301109314
TQo,54,2Ao,156,0.4395352602005005,0.00498363608494401,0.5554810762405396
TQo,54,2Ko,157,0.44320255517959595,0.007389166858047247,0.5494082570075989
TQo,54,2Qo,158,0.6753416657447815,0.1097438856959343,0.2149144560098648
TQo,54,2Jo,159,0.6713838577270508,0.009916317649185658,0.31869983673095703
TQo,54,2To,160,0.7412064671516418,0.046310506761074066,0.21248303353786469
TQo,54,29o,161,0.692198634147644,0.009557298384606838,0.29824405908584595
TQo,54,28o,162,0.6846609711647034,0.009419764392077923,0.30591925978660583
TQo,54,27o,163,0.6838239431381226,0.009509993717074394,0.3066660463809967
TQo,54,26o,164,0.6705893278121948,0.009421808645129204,0.319988876581192
TQo,54,25o,165,0.6587291359901428,0.009794843383133411,0.33147603273391724
TQo,54,24o,166,0.659176766872406,0.009838498197495937,0.3309847414493561
TQo,54,23o,167,0.6631351709365845,0.01004757359623909,0.32681724429130554
TQo,54,22o,168,0.49941715598106384,0.011496790684759617,0.4890860617160797
TJo,55,TTo,56,0.34139031171798706,0.018798064440488815,0.639811635017395
TJo,55,T9s,57,0.6667441725730896,0.049804434180259705,0.2834514081478119
TJo,55,T8s,58,0.6667172908782959,0.05025723576545715,0.28302547335624695
TJo,55,T7s,59,0.6698014140129089,0.05090879648923874,0.27928978204727173
TJo,55,T6s,60,0.6842071413993835,0.05177118256688118,0.2640216648578644
TJo,55,T5s,61,0.6810445785522461,0.0524478517472744,0.2665075957775116
TJo,55,T4s,62,0.6819836497306824,0.052714161574840546,0.2653021812438965
TJo,55,T3s,63,0.6865517497062683,0.05309045687317848,0.2603577673435211
TJo,55,T2s,64,0.6911829710006714,0.05346675217151642,0.2553502917289734
TJo,55,9Ao,65,0.43885576725006104,0.004127041902393103,0.5570172071456909
TJo,55,9Ko,66,0.42951399087905884,0.006589221302419901,0.5638967752456665
TJo,55,9Qo,67,0.4193148612976074,0.00917170662432909,0.5715134143829346
TJo,55,9Jo,68,0.6638432741165161,0.10918615758419037,0.2269705981016159
